Time,Destination,Length,Source Port,Second
5.590534579,10.0.0.4,282,10751.0,6
5.551692691,10.0.0.10,271,29074.0,6
5.543970337,10.0.0.7,253,12375.0,6
5.771986155,10.0.0.5,262,26169.0,6
5.664040407,10.0.0.5,270,15445.0,6
5.771994866,10.0.0.5,262,26169.0,6
5.543957411,10.0.0.7,253,12375.0,6
5.795925556,10.0.0.3,275,12950.0,6
5.979912496,10.0.0.3,217,11924.0,6
5.979902694,10.0.0.3,217,11924.0,6
5.967924123,10.0.0.7,263,28157.0,6
5.967912236,10.0.0.7,263,28157.0,6
5.919775894,10.0.0.1,258,20583.0,6
5.919758412,10.0.0.1,258,20583.0,6
5.919754173,10.0.0.4,268,0.0,6
5.919751016,10.0.0.4,268,0.0,6
5.89201675,10.0.0.3,264,28279.0,6
5.892005978,10.0.0.3,264,28279.0,6
5.880045732,10.0.0.11,252,16437.0,6
5.880039623,10.0.0.11,252,16437.0,6
5.795908808,10.0.0.3,275,12950.0,6
5.880038534,10.0.0.8,264,13201.0,6
5.871668913,10.0.0.1,263,10972.0,6
5.871650006,10.0.0.1,263,10972.0,6
5.824260462,10.0.0.8,255,0.0,6
5.824258904,10.0.0.8,255,0.0,6
5.824251603,10.0.0.7,255,0.0,6
5.824247575,10.0.0.1,247,0.0,6
5.824246145,10.0.0.7,255,0.0,6
5.824239665,10.0.0.1,247,0.0,6
5.824230519,10.0.0.11,247,0.0,6
5.824213067,10.0.0.11,247,0.0,6
5.816222387,10.0.0.1,245,27005.0,6
5.816211872,10.0.0.1,245,27005.0,6
5.88003083,10.0.0.8,264,13201.0,6
5.4841264,10.0.0.9,261,15331.0,6
5.551701516,10.0.0.10,271,29074.0,6
5.472084131,10.0.0.7,288,28621.0,6
5.239983899,10.0.0.6,247,0.0,6
5.231771587,10.0.0.11,266,29782.0,6
5.231761809,10.0.0.11,266,29782.0,6
5.195881592,10.0.0.4,265,23883.0,6
5.195872373,10.0.0.4,265,23883.0,6
5.195867974,10.0.0.3,279,0.0,6
5.195865989,10.0.0.3,279,0.0,6
5.188446273,10.0.0.2,271,18668.0,6
5.188434414,10.0.0.2,271,18668.0,6
5.187842074,10.0.0.8,263,21400.0,6
5.187827269,10.0.0.8,263,21400.0,6
5.127666819,10.0.0.10,244,13931.0,6
5.239987877,10.0.0.6,247,0.0,6
5.112079936,10.0.0.10,251,28822.0,6
5.071790405,10.0.0.4,238,27514.0,6
5.071776647,10.0.0.4,238,27514.0,6
5.05559451,10.0.0.3,264,26392.0,6
5.05558888,10.0.0.3,264,26392.0,6
5.047999163,10.0.0.6,243,13212.0,6
5.047993176,10.0.0.6,243,13212.0,6
5.035887151,10.0.0.2,251,12908.0,6
5.035876663,10.0.0.2,251,12908.0,6
5.023841458,10.0.0.10,270,0.0,6
5.023838083,10.0.0.10,270,0.0,6
5.015952965,10.0.0.8,238,29092.0,6
5.015944252,10.0.0.8,238,29092.0,6
5.112064806,10.0.0.10,251,28822.0,6
5.24002334,10.0.0.5,270,13861.0,6
5.127679234,10.0.0.10,244,13931.0,6
5.251855789,10.0.0.8,254,23268.0,6
5.240032213,10.0.0.5,270,13861.0,6
5.45237856,10.0.0.1,262,28375.0,6
5.452370318,10.0.0.1,262,28375.0,6
5.484116013,10.0.0.9,261,15331.0,6
5.451876214,10.0.0.4,257,17733.0,6
5.451865076,10.0.0.4,257,17733.0,6
5.451773867,10.0.0.4,258,24396.0,6
5.451764762,10.0.0.4,258,24396.0,6
5.43976813,10.0.0.7,259,26739.0,6
5.439758464,10.0.0.7,259,26739.0,6
5.408014079,10.0.0.10,224,26253.0,6
5.408005272,10.0.0.10,224,26253.0,6
5.395602999,10.0.0.9,251,11134.0,6
5.395597216,10.0.0.9,262,25006.0,6
5.472075887,10.0.0.7,288,28621.0,6
5.2757313,10.0.0.2,243,14233.0,6
5.39558797,10.0.0.9,251,11134.0,6
5.387684842,10.0.0.4,284,26035.0,6
5.387676965,10.0.0.4,284,26035.0,6
5.343958141,10.0.0.9,288,16689.0,6
5.34394879,10.0.0.9,288,16689.0,6
5.328045641,10.0.0.2,287,0.0,6
5.328042859,10.0.0.2,287,0.0,6
5.27574496,10.0.0.2,243,14233.0,6
5.395589666,10.0.0.9,262,25006.0,6
5.263832468,10.0.0.4,256,0.0,6
5.263826562,10.0.0.4,256,0.0,6
5.251864708,10.0.0.8,254,23268.0,6
6.696044638,10.0.0.12,264,0.0,7
6.696029381,10.0.0.12,264,0.0,7
6.735784169,10.0.0.12,246,14058.0,7
6.688048551,10.0.0.7,242,23967.0,7
6.688053798,10.0.0.7,242,23967.0,7
6.69605465,10.0.0.5,264,0.0,7
6.735770898,10.0.0.12,246,14058.0,7
6.70261345,10.0.0.5,244,10812.0,7
6.702626841,10.0.0.5,244,10812.0,7
6.723767942,10.0.0.3,272,10354.0,7
6.723781614,10.0.0.3,272,10354.0,7
6.688047842,10.0.0.1,300,0.0,7
6.696060177,10.0.0.5,264,0.0,7
6.688042513,10.0.0.1,300,0.0,7
6.58832847,10.0.0.7,297,0.0,7
6.679603858,10.0.0.8,284,14513.0,7
6.65443746,10.0.0.5,247,27908.0,7
6.65442415,10.0.0.5,247,27908.0,7
6.615946552,10.0.0.6,265,14688.0,7
6.615934848,10.0.0.6,265,14688.0,7
6.588323052,10.0.0.7,297,0.0,7
6.587748803,10.0.0.1,260,18414.0,7
6.587740356,10.0.0.1,260,18414.0,7
6.576197369,10.0.0.11,233,12372.0,7
6.576189959,10.0.0.11,233,12372.0,7
6.523846607,10.0.0.11,282,22488.0,7
6.523837276,10.0.0.11,282,22488.0,7
6.679616961,10.0.0.8,284,14513.0,7
6.77998439,10.0.0.11,252,25939.0,7
6.999910491,10.0.0.8,257,23055.0,7
6.791685147,10.0.0.7,278,0.0,7
6.515715338,10.0.0.9,260,0.0,7
6.999898047,10.0.0.8,257,23055.0,7
6.988176412,10.0.0.12,285,0.0,7
6.988163727,10.0.0.9,285,0.0,7
6.988154028,10.0.0.9,285,0.0,7
6.980434654,10.0.0.6,253,16042.0,7
6.980427162,10.0.0.6,253,16042.0,7
6.948050585,10.0.0.12,245,12395.0,7
6.948043693,10.0.0.12,245,12395.0,7
6.947886471,10.0.0.12,243,16045.0,7
6.947871377,10.0.0.12,243,16045.0,7
6.907718845,10.0.0.12,260,24949.0,7
6.907711488,10.0.0.2,266,27530.0,7
6.779992167,10.0.0.11,252,25939.0,7
6.907708038,10.0.0.12,260,24949.0,7
6.887940517,10.0.0.5,277,25551.0,7
6.88793361,10.0.0.5,277,25551.0,7
6.884054356,10.0.0.9,262,13830.0,7
6.88404482,10.0.0.6,255,17331.0,7
6.88404416,10.0.0.9,262,13830.0,7
6.884034001,10.0.0.6,255,17331.0,7
6.859785921,10.0.0.8,261,25002.0,7
6.85977642,10.0.0.8,261,25002.0,7
6.831878368,10.0.0.10,257,22338.0,7
6.831863401,10.0.0.10,257,22338.0,7
6.791697166,10.0.0.6,272,26191.0,7
6.79169051,10.0.0.6,272,26191.0,7
6.791688143,10.0.0.7,278,0.0,7
6.907696238,10.0.0.2,266,27530.0,7
6.515712665,10.0.0.9,260,0.0,7
6.988173284,10.0.0.12,285,0.0,7
6.499681123,10.0.0.2,258,24449.0,7
6.227771548,10.0.0.10,254,15303.0,7
6.227761634,10.0.0.10,254,15303.0,7
6.19572463,10.0.0.11,240,21217.0,7
6.195712678,10.0.0.11,240,21217.0,7
6.183819103,10.0.0.4,230,25173.0,7
6.183808367,10.0.0.4,230,25173.0,7
6.143828383,10.0.0.7,244,13478.0,7
6.143819108,10.0.0.7,244,13478.0,7
6.13183185,10.0.0.7,269,13453.0,7
6.131818858,10.0.0.7,269,13453.0,7
6.104320849,10.0.0.12,254,28505.0,7
6.104310263,10.0.0.12,254,28505.0,7
6.095683058,10.0.0.5,271,19531.0,7
6.228353736,10.0.0.8,245,16223.0,7
6.095679668,10.0.0.4,273,24462.0,7
6.095672089,10.0.0.4,273,24462.0,7
6.0796709,10.0.0.7,250,16050.0,7
6.079661218,10.0.0.7,250,16050.0,7
6.043767906,10.0.0.8,245,0.0,7
6.043763422,10.0.0.8,245,0.0,7
6.04375323,10.0.0.3,245,0.0,7
6.043741387,10.0.0.3,245,0.0,7
6.031832804,10.0.0.10,262,29443.0,7
6.031819785,10.0.0.10,262,29443.0,7
6.018680733,10.0.0.11,244,26251.0,7
6.01866591,10.0.0.11,244,26251.0,7
6.007790906,10.0.0.9,262,16327.0,7
6.007780871,10.0.0.9,262,16327.0,7
6.09567275,10.0.0.5,271,19531.0,7
6.228362819,10.0.0.8,245,16223.0,7
6.499695839,10.0.0.2,258,24449.0,7
6.236057925,10.0.0.9,245,13924.0,7
6.236043889,10.0.0.9,245,13924.0,7
6.49183191,10.0.0.5,258,0.0,7
6.475854746,10.0.0.2,214,26253.0,7
6.475848473,10.0.0.2,214,26253.0,7
6.472039918,10.0.0.7,277,16538.0,7
6.472031871,10.0.0.7,277,16538.0,7
6.456187429,10.0.0.8,277,20824.0,7
6.456179018,10.0.0.8,277,20824.0,7
6.456088722,10.0.0.10,265,21584.0,7
6.456072212,10.0.0.10,265,21584.0,7
6.400043293,10.0.0.8,283,15227.0,7
6.400032389,10.0.0.8,283,15227.0,7
6.4000291,10.0.0.6,254,20352.0,7
6.400021275,10.0.0.6,254,20352.0,7
6.491830114,10.0.0.5,258,0.0,7
6.364142265,10.0.0.2,268,29276.0,7
6.364151526,10.0.0.2,268,29276.0,7
6.243939646,10.0.0.5,251,13104.0,7
6.283675154,10.0.0.1,276,19006.0,7
6.283686888,10.0.0.1,276,19006.0,7
6.291994393,10.0.0.11,262,17423.0,7
6.291999742,10.0.0.11,262,17423.0,7
6.243933496,10.0.0.5,251,13104.0,7
6.303717072,10.0.0.1,267,27500.0,7
6.323898208,10.0.0.3,263,25853.0,7
6.323906953,10.0.0.3,263,25853.0,7
6.35183882,10.0.0.1,269,20661.0,7
6.351858543,10.0.0.1,269,20661.0,7
6.303701906,10.0.0.1,267,27500.0,7
7.632059334,10.0.0.4,300,0.0,8
7.659781597,10.0.0.1,238,14010.0,8
7.659789499,10.0.0.1,238,14010.0,8
7.679977657,10.0.0.11,283,0.0,8
7.70663904,10.0.0.8,229,27693.0,8
7.706626476,10.0.0.8,229,27693.0,8
7.707977352,10.0.0.2,266,21367.0,8
7.707985013,10.0.0.2,266,21367.0,8
7.632056512,10.0.0.4,300,0.0,8
7.711937921,10.0.0.6,235,18741.0,8
7.679980484,10.0.0.11,283,0.0,8
7.711931641,10.0.0.6,235,18741.0,8
7.587859912,10.0.0.2,249,24001.0,8
7.631601412,10.0.0.1,245,24721.0,8
7.619977803,10.0.0.4,257,29400.0,8
7.619967657,10.0.0.4,257,29400.0,8
7.587871124,10.0.0.2,249,24001.0,8
7.571876491,10.0.0.2,234,17204.0,8
7.571861799,10.0.0.2,234,17204.0,8
7.524067328,10.0.0.5,234,29036.0,8
7.524058333,10.0.0.5,234,29036.0,8
7.519610884,10.0.0.12,230,29875.0,8
7.519602977,10.0.0.2,225,14575.0,8
7.723841141,10.0.0.12,262,10917.0,8
7.51959751,10.0.0.2,225,14575.0,8
7.631621673,10.0.0.1,245,24721.0,8
7.723858769,10.0.0.12,262,10917.0,8
7.892272447,10.0.0.8,274,17321.0,8
7.73223496,10.0.0.1,250,29658.0,8
7.519590135,10.0.0.12,230,29875.0,8
7.976067373,10.0.0.11,241,29493.0,8
7.939977472,10.0.0.5,244,24448.0,8
7.939967683,10.0.0.5,244,24448.0,8
7.932163284,10.0.0.6,265,10654.0,8
7.932151522,10.0.0.6,265,10654.0,8
7.923924822,10.0.0.11,264,22321.0,8
7.923914497,10.0.0.11,264,22321.0,8
7.911702729,10.0.0.5,288,0.0,8
7.911699965,10.0.0.5,288,0.0,8
7.911677321,10.0.0.3,274,0.0,8
7.911673338,10.0.0.3,274,0.0,8
7.892284155,10.0.0.8,274,17321.0,8
7.864125379,10.0.0.9,221,15550.0,8
7.864110922,10.0.0.9,221,15550.0,8
7.831713332,10.0.0.6,259,27338.0,8
7.831702649,10.0.0.6,259,27338.0,8
7.831683931,10.0.0.1,251,21636.0,8
7.831675428,10.0.0.1,251,21636.0,8
7.828093666,10.0.0.8,297,26587.0,8
7.828086319,10.0.0.8,297,26587.0,8
7.796151538,10.0.0.5,254,26460.0,8
7.796142709,10.0.0.5,254,26460.0,8
7.771922491,10.0.0.10,264,14589.0,8
7.771914551,10.0.0.10,264,14589.0,8
7.732218923,10.0.0.1,250,29658.0,8
7.97607672,10.0.0.11,241,29493.0,8
7.507677887,10.0.0.9,247,14431.0,8
7.500085753,10.0.0.11,273,17647.0,8
7.243966373,10.0.0.2,287,0.0,8
7.207764176,10.0.0.6,262,21571.0,8
7.207754997,10.0.0.6,262,21571.0,8
7.195841189,10.0.0.6,233,11538.0,8
7.195827062,10.0.0.6,233,11538.0,8
7.187877748,10.0.0.4,257,25700.0,8
7.187866544,10.0.0.4,257,25700.0,8
7.15986875,10.0.0.11,265,11200.0,8
7.159858668,10.0.0.11,265,11200.0,8
7.155887487,10.0.0.1,258,15768.0,8
7.155871048,10.0.0.1,258,15768.0,8
7.115910079,10.0.0.3,266,16904.0,8
7.100052486,10.0.0.5,292,0.0,8
7.100050906,10.0.0.8,259,0.0,8
7.100048319,10.0.0.5,292,0.0,8
7.100048307,10.0.0.8,259,0.0,8
7.08784254,10.0.0.5,247,21399.0,8
7.087834719,10.0.0.5,247,21399.0,8
7.071809555,10.0.0.5,250,25819.0,8
7.07180873,10.0.0.8,227,13461.0,8
7.071798506,10.0.0.8,227,13461.0,8
7.071798487,10.0.0.5,250,25819.0,8
7.039890074,10.0.0.8,258,15136.0,8
7.039876294,10.0.0.8,258,15136.0,8
7.507669081,10.0.0.9,247,14431.0,8
7.243971262,10.0.0.2,287,0.0,8
7.259572632,10.0.0.3,265,13320.0,8
7.115896665,10.0.0.3,266,16904.0,8
7.287953964,10.0.0.4,258,27780.0,8
7.500069746,10.0.0.11,273,17647.0,8
7.259588128,10.0.0.3,265,13320.0,8
7.472145792,10.0.0.10,251,13994.0,8
7.472136074,10.0.0.10,251,13994.0,8
7.443925567,10.0.0.5,252,18161.0,8
7.44391732,10.0.0.5,252,18161.0,8
7.424115938,10.0.0.4,289,0.0,8
7.424110776,10.0.0.4,289,0.0,8
7.424092165,10.0.0.10,289,0.0,8
7.415566391,10.0.0.10,254,20256.0,8
7.415557429,10.0.0.10,254,20256.0,8
7.403608099,10.0.0.1,265,27957.0,8
7.403592884,10.0.0.1,265,27957.0,8
7.424103017,10.0.0.10,289,0.0,8
7.37985758,10.0.0.5,268,12099.0,8
7.287964897,10.0.0.4,258,27780.0,8
7.290641834,10.0.0.7,262,23706.0,8
7.304098201,10.0.0.1,272,20426.0,8
7.304110852,10.0.0.1,272,20426.0,8
7.307756178,10.0.0.3,303,0.0,8
7.307757683,10.0.0.3,303,0.0,8
7.290634425,10.0.0.7,262,23706.0,8
7.323866856,10.0.0.9,243,13373.0,8
7.363787806,10.0.0.4,255,27996.0,8
7.363799447,10.0.0.4,255,27996.0,8
7.379851103,10.0.0.5,268,12099.0,8
7.323859984,10.0.0.9,243,13373.0,8
8.692067651,10.0.0.4,216,19259.0,9
8.692074831,10.0.0.4,216,19259.0,9
8.703828062,10.0.0.3,263,13467.0,9
8.703835395,10.0.0.3,263,13467.0,9
8.711679215,10.0.0.3,277,0.0,9
8.711684504,10.0.0.3,277,0.0,9
8.772013368,10.0.0.11,241,11368.0,9
8.736070666,10.0.0.4,241,15639.0,9
8.772026253,10.0.0.11,241,11368.0,9
8.772060123,10.0.0.6,263,22318.0,9
8.775580435,10.0.0.1,260,0.0,9
8.772065738,10.0.0.6,263,22318.0,9
8.736054927,10.0.0.4,241,15639.0,9
8.692059197,10.0.0.4,291,0.0,9
8.548684177,10.0.0.3,251,26836.0,9
8.663914404,10.0.0.3,264,11426.0,9
8.663895797,10.0.0.3,264,11426.0,9
8.627894958,10.0.0.7,263,19222.0,9
8.627885401,10.0.0.7,263,19222.0,9
8.595655497,10.0.0.2,243,20756.0,9
8.595639917,10.0.0.2,243,20756.0,9
8.583785242,10.0.0.1,234,24681.0,9
8.583766222,10.0.0.1,234,24681.0,9
8.559904615,10.0.0.1,318,0.0,9
8.559900573,10.0.0.1,318,0.0,9
8.548695025,10.0.0.3,251,26836.0,9
8.548048128,10.0.0.10,253,13649.0,9
8.775584555,10.0.0.1,260,0.0,9
8.692056898,10.0.0.4,291,0.0,9
8.999757893,10.0.0.4,276,23434.0,9
8.996370324,10.0.0.8,253,24397.0,9
8.799783778,10.0.0.11,288,15414.0,9
8.548035411,10.0.0.10,253,13649.0,9
8.999747042,10.0.0.4,276,23434.0,9
8.996381326,10.0.0.8,253,24397.0,9
8.995763842,10.0.0.11,247,25570.0,9
8.995752617,10.0.0.11,247,25570.0,9
8.983744932,10.0.0.6,270,10376.0,9
8.983737171,10.0.0.6,270,10376.0,9
8.95182371,10.0.0.11,288,0.0,9
8.951815778,10.0.0.11,288,0.0,9
8.915963879,10.0.0.2,238,21394.0,9
8.915959673,10.0.0.2,238,21394.0,9
8.907935228,10.0.0.2,257,0.0,9
8.90793369,10.0.0.2,257,0.0,9
8.907925669,10.0.0.3,257,0.0,9
8.907919746,10.0.0.3,257,0.0,9
8.899878179,10.0.0.10,256,11803.0,9
8.899867887,10.0.0.10,256,11803.0,9
8.875999766,10.0.0.12,253,0.0,9
8.875994889,10.0.0.12,253,0.0,9
8.875987482,10.0.0.6,253,0.0,9
8.875975913,10.0.0.6,253,0.0,9
8.875943264,10.0.0.2,271,15697.0,9
8.875933127,10.0.0.2,271,15697.0,9
8.839807554,10.0.0.6,248,0.0,9
8.839804353,10.0.0.6,248,0.0,9
8.839793648,10.0.0.10,248,0.0,9
8.839782326,10.0.0.10,248,0.0,9
8.807973,10.0.0.1,267,28011.0,9
8.807954277,10.0.0.1,267,28011.0,9
8.799775904,10.0.0.11,288,15414.0,9
8.51980952,10.0.0.11,298,0.0,9
8.26383871,10.0.0.12,285,28239.0,9
8.511713275,10.0.0.2,253,23783.0,9
8.240019969,10.0.0.7,240,24782.0,9
8.240006595,10.0.0.7,240,24782.0,9
8.208129727,10.0.0.8,225,20951.0,9
8.208120259,10.0.0.8,225,20951.0,9
8.179721963,10.0.0.2,251,14575.0,9
8.17970892,10.0.0.2,251,14575.0,9
8.147659833,10.0.0.4,260,20381.0,9
8.147650798,10.0.0.4,260,20381.0,9
8.140111266,10.0.0.10,265,24109.0,9
8.140096997,10.0.0.10,265,24109.0,9
8.128115338,10.0.0.7,265,20912.0,9
8.128109014,10.0.0.7,265,20912.0,9
8.128019059,10.0.0.3,282,15431.0,9
8.251930138,10.0.0.12,249,29272.0,9
8.128006965,10.0.0.3,282,15431.0,9
8.107957486,10.0.0.2,248,10699.0,9
8.095710151,10.0.0.11,263,15414.0,9
8.095693678,10.0.0.11,263,15414.0,9
8.068063439,10.0.0.5,253,21511.0,9
8.068056192,10.0.0.5,253,21511.0,9
8.048113031,10.0.0.6,285,15680.0,9
8.048105,10.0.0.6,285,15680.0,9
8.039583094,10.0.0.12,241,18769.0,9
8.039572512,10.0.0.12,241,18769.0,9
8.026857011,10.0.0.1,234,19578.0,9
8.026835922,10.0.0.1,234,19578.0,9
8.003922178,10.0.0.11,226,12875.0,9
8.519807545,10.0.0.11,298,0.0,9
8.107975921,10.0.0.2,248,10699.0,9
8.251938992,10.0.0.12,249,29272.0,9
8.003935633,10.0.0.11,226,12875.0,9
8.275871404,10.0.0.5,264,25321.0,9
8.511707195,10.0.0.2,253,23783.0,9
8.263825565,10.0.0.12,285,28239.0,9
8.491754339,10.0.0.2,292,0.0,9
8.483920167,10.0.0.6,289,26694.0,9
8.483910144,10.0.0.6,289,26694.0,9
8.475942155,10.0.0.2,254,24915.0,9
8.475927795,10.0.0.2,254,24915.0,9
8.447694989,10.0.0.3,253,11882.0,9
8.447676653,10.0.0.3,253,11882.0,9
8.419883858,10.0.0.12,275,20790.0,9
8.419869946,10.0.0.12,275,20790.0,9
8.37970323,10.0.0.8,255,17469.0,9
8.37969624,10.0.0.8,255,17469.0,9
8.351988032,10.0.0.1,259,23968.0,9
8.491760029,10.0.0.2,292,0.0,9
8.343924582,10.0.0.9,250,12853.0,9
8.351975094,10.0.0.1,259,23968.0,9
8.30394743,10.0.0.1,289,17558.0,9
8.275878805,10.0.0.5,264,25321.0,9
8.303957365,10.0.0.1,289,17558.0,9
8.315876198,10.0.0.5,250,13851.0,9
8.336004689,10.0.0.4,265,27487.0,9
8.315888689,10.0.0.5,250,13851.0,9
8.336686356,10.0.0.2,260,0.0,9
8.336696666,10.0.0.2,260,0.0,9
8.336704173,10.0.0.8,260,0.0,9
8.336709335,10.0.0.8,260,0.0,9
8.343911108,10.0.0.9,250,12853.0,9
8.336011541,10.0.0.4,265,27487.0,9
9.655689682,10.0.0.11,275,11344.0,10
9.635757248,10.0.0.6,234,11640.0,10
9.655679675,10.0.0.11,275,11344.0,10
9.663608888,10.0.0.8,265,16828.0,10
9.752154599,10.0.0.10,265,23648.0,10
9.712040478,10.0.0.5,256,11242.0,10
9.712040512,10.0.0.3,262,28864.0,10
9.71204862,10.0.0.3,262,28864.0,10
9.712055935,10.0.0.5,256,11242.0,10
9.663617357,10.0.0.8,265,16828.0,10
9.635748082,10.0.0.6,234,11640.0,10
9.615974156,10.0.0.5,269,17646.0,10
9.616009383,10.0.0.1,240,0.0,10
9.616001582,10.0.0.2,240,0.0,10
9.615994949,10.0.0.2,240,0.0,10
9.615987589,10.0.0.5,269,17646.0,10
9.607997987,10.0.0.6,264,13711.0,10
9.607982979,10.0.0.6,264,13711.0,10
9.599724978,10.0.0.4,245,21093.0,10
9.599716703,10.0.0.4,245,21093.0,10
9.568050132,10.0.0.4,261,23379.0,10
9.568044801,10.0.0.4,261,23379.0,10
9.559854013,10.0.0.8,260,19649.0,10
9.771852754,10.0.0.8,256,0.0,10
9.559840553,10.0.0.8,260,19649.0,10
9.616011602,10.0.0.1,240,0.0,10
9.771866942,10.0.0.8,256,0.0,10
9.843751886,10.0.0.8,294,0.0,10
9.771882301,10.0.0.2,256,0.0,10
9.527665682,10.0.0.4,254,23104.0,10
9.995991131,10.0.0.5,268,16439.0,10
9.995981305,10.0.0.5,268,16439.0,10
9.967689077,10.0.0.11,260,21643.0,10
9.967677503,10.0.0.11,260,21643.0,10
9.927654382,10.0.0.9,272,15432.0,10
9.927643527,10.0.0.9,272,15432.0,10
9.903784788,10.0.0.4,297,0.0,10
9.903781708,10.0.0.4,297,0.0,10
9.903771165,10.0.0.1,297,0.0,10
9.903760409,10.0.0.1,297,0.0,10
9.871720736,10.0.0.4,236,21629.0,10
9.771877635,10.0.0.2,256,0.0,10
9.871712202,10.0.0.4,236,21629.0,10
9.863735381,10.0.0.2,256,18651.0,10
9.843748619,10.0.0.8,294,0.0,10
9.820478162,10.0.0.5,279,24604.0,10
9.820469125,10.0.0.5,279,24604.0,10
9.819885639,10.0.0.8,246,21094.0,10
9.819871615,10.0.0.8,246,21094.0,10
9.804465836,10.0.0.12,248,17916.0,10
9.804460243,10.0.0.12,248,17916.0,10
9.803862854,10.0.0.12,243,20133.0,10
9.803848802,10.0.0.12,243,20133.0,10
9.796062285,10.0.0.8,260,28701.0,10
9.796050154,10.0.0.8,260,28701.0,10
9.863750304,10.0.0.2,256,18651.0,10
9.527655461,10.0.0.4,254,23104.0,10
9.752165129,10.0.0.10,265,23648.0,10
9.49978355,10.0.0.4,276,0.0,10
9.247633446,10.0.0.12,255,20075.0,10
9.247622726,10.0.0.12,255,20075.0,10
9.212458739,10.0.0.10,251,24252.0,10
9.212447994,10.0.0.10,251,24252.0,10
9.211840844,10.0.0.2,272,20181.0,10
9.211829401,10.0.0.2,272,20181.0,10
9.203966056,10.0.0.8,253,26299.0,10
9.203957339,10.0.0.8,253,26299.0,10
9.183948567,10.0.0.6,270,14755.0,10
9.18394083,10.0.0.6,270,14755.0,10
9.175972105,10.0.0.5,247,26750.0,10
9.499788714,10.0.0.4,276,0.0,10
9.267790218,10.0.0.9,223,28954.0,10
9.127657807,10.0.0.5,272,18532.0,10
9.120021186,10.0.0.2,308,0.0,10
9.120017573,10.0.0.2,308,0.0,10
9.10370352,10.0.0.4,235,22642.0,10
9.10369548,10.0.0.4,235,22642.0,10
9.087655022,10.0.0.11,252,24254.0,10
9.087642308,10.0.0.11,252,24254.0,10
9.07566242,10.0.0.7,254,21495.0,10
9.075649526,10.0.0.7,254,21495.0,10
9.04808268,10.0.0.3,246,20375.0,10
9.048072267,10.0.0.3,246,20375.0,10
9.031927363,10.0.0.4,266,18118.0,10
9.031913389,10.0.0.4,266,18118.0,10
9.127651903,10.0.0.5,272,18532.0,10
9.26780046,10.0.0.9,223,28954.0,10
9.175958871,10.0.0.5,247,26750.0,10
9.284179415,10.0.0.10,249,11176.0,10
9.284168559,10.0.0.10,249,11176.0,10
9.487838583,10.0.0.4,258,17295.0,10
9.487821676,10.0.0.4,258,17295.0,10
9.468088563,10.0.0.8,270,28936.0,10
9.46808691,10.0.0.10,252,18668.0,10
9.468080481,10.0.0.10,252,18668.0,10
9.468078244,10.0.0.8,270,28936.0,10
9.428054031,10.0.0.3,226,28364.0,10
9.428043387,10.0.0.3,226,28364.0,10
9.428038915,10.0.0.3,254,15560.0,10
9.411728384,10.0.0.6,251,21968.0,10
9.411720053,10.0.0.6,251,21968.0,10
9.395780204,10.0.0.12,231,20273.0,10
9.428047877,10.0.0.3,254,15560.0,10
9.387825792,10.0.0.11,262,0.0,10
9.395769551,10.0.0.12,231,20273.0,10
9.296061158,10.0.0.3,271,25208.0,10
9.315857245,10.0.0.10,244,19533.0,10
9.315867683,10.0.0.10,244,19533.0,10
9.339743886,10.0.0.1,270,14426.0,10
9.339753449,10.0.0.1,270,14426.0,10
9.296052947,10.0.0.3,271,25208.0,10
9.356085466,10.0.0.4,227,19216.0,10
9.387791354,10.0.0.3,262,0.0,10
9.387808455,10.0.0.3,262,0.0,10
9.387819643,10.0.0.11,262,0.0,10
9.356075933,10.0.0.4,227,19216.0,10
91.35607204,10.0.0.12,302,0.0,11
91.35605984,10.0.0.12,302,0.0,11
91.35604928,10.0.0.2,302,0.0,11
91.35602712,10.0.0.2,302,0.0,11
91.30369355,10.0.0.9,241,19284.0,11
91.29580357,10.0.0.4,275,27325.0,11
91.29578815,10.0.0.4,275,27325.0,11
91.28373964,10.0.0.11,280,26517.0,11
91.28372422,10.0.0.11,280,26517.0,11
91.38415399,10.0.0.5,247,13468.0,11
91.30367548,10.0.0.9,241,19284.0,11
91.38416595,10.0.0.5,247,13468.0,11
91.48770334,10.0.0.5,298,0.0,11
91.39170464,10.0.0.4,243,20103.0,11
91.39176073,10.0.0.1,217,15359.0,11
91.3917794,10.0.0.1,217,15359.0,11
91.39230126,10.0.0.9,300,0.0,11
91.39230566,10.0.0.9,300,0.0,11
91.39972653,10.0.0.9,269,13843.0,11
91.39974163,10.0.0.9,269,13843.0,11
91.3997425,10.0.0.9,235,23789.0,11
91.39974909,10.0.0.9,235,23789.0,11
91.41590253,10.0.0.6,257,25832.0,11
91.43202878,10.0.0.5,230,13279.0,11
91.43203813,10.0.0.5,230,13279.0,11
91.39169478,10.0.0.4,243,20103.0,11
91.21598021,10.0.0.5,230,18477.0,11
91.00373486,10.0.0.2,260,15821.0,11
91.20811695,10.0.0.12,263,12578.0,11
91.48770857,10.0.0.5,298,0.0,11
91.00374403,10.0.0.2,260,15821.0,11
91.01160386,10.0.0.6,258,22837.0,11
91.01160974,10.0.0.6,258,22837.0,11
91.07206781,10.0.0.2,265,23707.0,11
91.0720797,10.0.0.2,265,23707.0,11
91.08010065,10.0.0.10,282,14859.0,11
91.08010915,10.0.0.10,282,14859.0,11
